N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8021422245579909,-0.6987170696610385
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8021952309675667,-0.6973939406873695
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8637991507302165,-0.6992302011722722
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8662372831383325,-0.6977727347172814
0.9363849431214578,3.2217659926446784,0.42518378983086585,0.4045921314069238,0.8662372831383325,-0.6966886639997066
0.9363849431214578,-1.4521752458939583,0.42518378983086585,0.4045921314069238,0.8494841061918992,0.7028365690892788
0.9363849431214578,-1.4521752458939583,0.42518378983086585,0.4045921314069238,0.8588631847715127,0.6851803935831631
0.9363849431214578,-1.4521752458939583,0.42518378983086585,0.4045921314069238,0.8596539946454176,0.6836020776223888
0.9363849431214578,-1.4521752458939583,0.42518378983086585,0.4045921314069238,0.861211491149279,0.679786167923775
0.9363849431214578,-1.4531644398068766,0.42518378983086585,0.4045921314069238,0.8636480015410766,0.6741212104835637
0.9363849431214578,-1.4536381383003851,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.6689015057875205
0.9363849431214578,3.2217659926446784,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.6620266021872415
0.9363849431214578,3.2217659926446784,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.6498616890254466
0.9363849431214578,3.2217659926446784,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.6494792432171979
0.9363849431214578,-0.38000333362714805,0.42518378983086585,-1.2202726535885857,0.8265203120694694,1.3575805345296208
0.9363849431214578,-0.34248490314515145,0.42518378983086585,-0.8446461424210517,0.8181461255589467,1.3505886984448705
0.9363849431214578,-0.33329364105919856,0.42518378983086585,-0.8446461424210517,0.8042615286032141,1.3581118242197379
0.9363849431214578,-0.3191493470893108,0.42518378983086585,-0.8446461424210517,0.7992164099940213,1.3565227753668232
0.9363849431214578,-0.2952423080280219,0.42518378983086585,-0.7736220721856503,0.7929383434077157,1.3563513604243043
0.9363849431214578,0.07026745971037626,0.42518378983086585,-0.7552347659006051,0.6556745024460475,-0.10094325218782106
0.9363849431214578,0.06207238343376344,0.42518378983086585,-0.7552347659006051,0.6628195186546092,-0.09798733610838509
0.9363849431214578,-0.028815588404789788,0.42518378983086585,-0.7552347659006051,0.6712033411416418,-0.09533727248363114
0.9363849431214578,-0.04346866824842095,0.42518378983086585,-0.7552347659006051,0.6788396974852503,-0.09170189340420107
0.9363849431214578,-0.10592037633197345,0.42518378983086585,-0.7736220721856503,0.6856416958230358,-0.08775281549534318
0.9363849431214578,-0.13197465286997584,0.42518378983086585,-0.7736220721856503,0.6015870961286774,0.7103606257290127
0.9363849431214578,-0.1508791511952256,0.42518378983086585,-0.8446461424210517,0.5979548924179976,0.7286009428417045
0.9363849431214578,-0.16926334222711725,0.42518378983086585,-0.8446461424210517,0.5980037630755392,0.7317025457308887
0.9363849431214578,-0.20639831538807835,0.42518378983086585,-0.8446461424210517,0.6081331086305037,0.7277588180644468
0.9363849431214578,-0.26019658082748964,0.42518378983086585,-0.8446461424210517,0.7672968775066151,0.6449274943504162
0.9363849431214578,-0.5638116670538691,0.42518378983086585,0.4045921314069238,0.7642075933244927,1.8744193421593627
