street_id,pca_component_1,pca_component_2
2154,-0.9865704409086052,-1.4046797126260753
2155,-0.9865704454380082,-1.4046797116609129
2156,-0.986570489259535,-1.4046796955395777
2157,-0.986571117515668,-1.4046795911078949
2158,-0.9865709715156986,-1.4046795879631542
2159,-0.9865713466754356,-1.4046795396174023
2160,-0.9865709136999937,-1.4046795452190128
2161,-0.9865704369906879,-1.4046796753930035
2162,-0.986569723352777,-1.4046798049104623
2163,-0.9865700968386123,-1.4046797939129336
2164,-0.9865702653670836,-1.4046797850283195
2165,-0.9865711102919511,-1.4046795927310103
2166,-1.1061749379112582,-1.4587290550456669
2167,-1.10617468150033,-1.4587291297139062
2168,-1.1061750900303242,-1.4587290673976883
2169,-1.1061744333780865,-1.4587292146521842
2170,-1.1061738555408371,-1.4587292894654893
2171,-1.106175013777019,-1.4587290612059434
2172,-1.1061719487654185,-1.4587294703678715
2173,-1.1061688054404464,-1.4587298736023255
2174,-1.1061659452825288,-1.4587302405113236
2175,-1.1061630223538965,-1.4587306488995961
2176,-1.1061607295244473,-1.4587309432976456
2177,-1.106157358659438,-1.458731342027172
2178,-1.10615435761171,-1.4587317326024858
2179,-1.1061489826950808,-1.4587324220916091
2180,-1.1061461080412562,-1.4587327908964067
2181,-1.1061440638561784,-1.4587330475214435
2182,-1.106138216669998,-1.4587338146773192
2183,-1.1061346997840258,-1.4587342487706159
2184,-1.106132117217274,-1.4587345800694484
2185,-0.8669018984201033,-1.3506385275200061
2186,-0.8668943173649334,-1.3506394860651396
2187,-0.8668833547283534,-1.350641005789973
2188,-0.8668815321492218,-1.350641138906369
2189,-0.8668776546904549,-1.3506416615478887
2190,-0.8668728643224871,-1.3506422811337229
2191,-0.8668647503639617,-1.3506433596114669
2192,-0.86686069305172,-1.3506438840485377
2193,-0.8668579674660071,-1.3506441852906348
2194,-0.8668525963913936,-1.3506449304991635
2195,-0.8668500730643357,-1.3506452269556855
2196,-0.8668449233989772,-1.3506459220379947
2197,-0.8668422119627373,-1.3506462221233315
2198,-0.8668353666106875,-1.3506473068211546
2199,-0.86683273887074,-1.3506474674600337
2200,-0.8668297449776808,-1.3506478338244845
2201,-0.8668249269438282,-1.3506484566880463
2202,-0.8668215393131696,-1.350648914905879
