TF_Index_population,TF_Index_acc_loss,TF_Index_centrality,Tem_extent
0.767600785309108,1.0,0.25,1
0.755648621607965,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,0
0.0,1.0,0.24999719400088,0
0.0,1.0,0.25,0
0.0,1.0,0.25,1
0.0,1.0,0.25,0
0.0,1.0,0.248987146661546,0
0.0,1.0,0.248013214782828,0
0.0,1.0,0.247051351748542,0
0.0,1.0,0.246130980196483,0
0.0,1.0,0.24520733735235,0
0.0,1.0,0.244371389540161,0
0.0,1.0,0.24392748973183,0
0.0,1.0,0.24364096315003,0
0.0,1.0,0.243366848608334,0
0.389024448088934,1.0,0.25,1
0.57730633592434,1.0,0.25,1
0.577268062618377,1.0,0.25,1
0.608859482512157,1.0,0.25,1
0.608859482512157,1.0,0.25,1
0.719815129472447,1.0,0.25,1
0.718810047057332,1.0,0.5,1
0.740587629442786,1.0,0.5,1
0.759261734820979,1.0,0.5,1
0.76248253610775,1.0,0.5,1
0.766434172055029,1.0,0.5,1
0.767687207288936,1.0,0.5,1
0.77323163012791,1.0,0.5,1
0.776613238452772,1.0,0.5,1
0.0893449392702891,0.445585858862305,0.75,0
0.178689878540578,0.666666666666667,0.75,1
0.332345961941536,0.666666666666667,0.75,1
0.331438183051111,0.666666666666667,0.75,1
0.298705836282113,0.666666666666667,0.75,1
0.313259087125953,0.666666666666667,0.75,1
0.359722582278888,0.666666666666667,0.75,1
0.370886522461662,0.666666666666667,0.75,1
0.370886522461662,0.666666666666667,0.75,1
0.370886522461662,0.666666666666667,0.75,1
0.370886522461662,0.666666666666667,0.75,1
0.383114768834247,0.666666666666667,0.75,1
0.387413676999706,0.666666666666667,0.75,1
0.432295619908691,0.666666666666667,0.75,1
0.432295619908691,0.666666666666667,0.75,1
0.631018252446405,1.0,0.5,1
0.631018252446405,1.0,0.5,1
0.631018252446405,1.0,0.5,1
0.620112092846313,1.0,0.5,1
0.439318037921761,1.0,0.5,0
0.438120583813791,1.0,0.499917183536225,0
0.438120583813791,1.0,0.499845615907961,0
0.438120583813791,1.0,0.249872928766324,0
0.36117098504388,1.0,0.249806429319223,0
0.280147212698919,1.0,0.249705540597367,0
0.268790409484111,1.0,0.249565795874598,0
0.249386075025658,1.0,0.249286137597068,0
0.0530113746963602,1.0,0.249255111595722,0
0.0,1.0,0.248993041153816,0
0.0,1.0,0.248918629529169,0
0.0,1.0,0.248832807122799,0
0.0,1.0,0.248498243785949,0
0.0,1.0,0.248280781478877,0
0.0,1.0,0.0,0
0.0,1.0,0.935207848982362,0
0.0,1.0,0.93967589759729,0
0.0,1.0,0.943066173394791,0
0.0,1.0,0.946349680491184,0
0.0,1.0,0.949593201052131,0
0.0,1.0,0.952793652677729,0
0.0,1.0,0.955907021891606,0
0.0,1.0,0.958979597087465,0
0.0,1.0,0.962005054351378,0
0.0,1.0,0.964947298354843,0
0.0,1.0,0.967838045106911,0
0.0,1.0,0.970617588860984,0
0.0,1.0,0.973235666022431,0
0.0,1.0,0.974717864001801,0
0.0,1.0,0.976027982647047,0
0.0,1.0,0.977329349203662,0
0.0,1.0,0.978618866938441,0
0.0,1.0,0.979874876167996,0
0.0,1.0,0.981119154012874,0
0.0,1.0,0.982344317126136,0
0.0,1.0,0.983569931078396,0
0.0,1.0,0.984779009905216,0
0.0,1.0,0.985970984054868,0
0.0,1.0,0.987148512623544,0
0.0,1.0,0.988313041999128,0
0.0,1.0,0.989464783897454,0
0.0,1.0,0.990600721355121,0
0.0,1.0,0.991706381930634,0
0.0,1.0,0.992795329834679,0
