street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
198710,198710,198710,TF,version_b,1,C_no_service,mixed_review
198711,198711,198711,TF,version_b,1,C_no_service,mixed_review
199651,199651,199651,TF,version_b,1,C_no_service,mixed_review
199652,199652,199652,TF,version_b,1,C_no_service,mixed_review
199655,199655,199655,TF,version_b,1,C_no_service,mixed_review
199656,199656,199656,TF,version_b,1,C_no_service,mixed_review
199657,199657,199657,TF,version_b,1,C_no_service,mixed_review
199658,199658,199658,TF,version_b,1,C_no_service,mixed_review
200785,200785,200785,TF,version_b,1,C_no_service,mixed_review
206686,206686,206686,TF,version_b,1,C_no_service,mixed_review
210640,210640,210640,TF,version_b,1,C_no_service,mixed_review
211096,211096,211096,TF,version_b,1,C_no_service,mixed_review
211097,211097,211097,TF,version_b,1,C_no_service,mixed_review
211098,211098,211098,TF,version_b,1,C_no_service,mixed_review
211100,211100,211100,TF,version_b,1,C_no_service,mixed_review
211101,211101,211101,TF,version_b,1,C_no_service,mixed_review
211102,211102,211102,TF,version_b,1,C_no_service,mixed_review
213167,213167,213167,TF,version_b,1,C_no_service,mixed_review
213168,213168,213168,TF,version_b,1,C_no_service,mixed_review
213422,213422,213422,TF,version_b,1,C_no_service,mixed_review
213423,213423,213423,TF,version_b,1,C_no_service,mixed_review
217154,217154,217154,TF,version_b,1,C_no_service,mixed_review
