street_id,pca_component_1,pca_component_2
190,-0.43000006389428097,-0.3225001104262815
191,-0.43000011565045126,-0.3225000761407339
192,-0.4300000967998694,-0.3225000862091516
193,-0.4299999869528519,-0.3225001477336263
194,-0.42999997736708057,-0.3225001647740896
195,-0.4300001530183951,-0.322500056181877
196,-0.42999990277669253,-0.32250020051988115
197,-0.42999981489206146,-0.32250025570664154
198,-0.4300001530183951,-0.322500056181877
199,-0.43000006311624006,-0.3225001126704166
200,-0.43000004149985216,-0.32250012444965975
201,-0.4300001530183951,-0.322500056181877
202,-0.4300000680678056,-0.3225001030150425
203,-0.4300001530183951,-0.322500056181877
204,-0.43000013370622436,-0.3225000664968372
205,-0.43000011431102847,-0.32250007685614246
206,-0.43000006732412566,-0.32250010342503244
207,-0.4300001530183951,-0.322500056181877
208,-0.4300001140722075,-0.32250007698370087
209,-0.4300001335071628,-0.32250006660315933
210,-0.43000013892761213,-0.3225000647726182
211,-0.43000010443744563,-0.32250008432055877
212,-0.42999991541765614,-0.3225001921199783
213,-0.4300000208989874,-0.32250013919693254
214,-0.43000011365399576,-0.32250007720707485
215,-0.4300000497101675,-0.3225001140817088
216,-0.42999996189357503,-0.32250016252117475
217,-0.4300000963623996,-0.32250008773591987
218,-0.4300000655433095,-0.32250010440679444
219,-0.43000013498637424,-0.3225000671754765
220,-0.4300001530183951,-0.322500056181877
221,-0.4300001340563222,-0.32250006774250217
222,-0.43000004569706674,-0.3225001164814504
223,-0.43000013310151675,-0.32250006681982185
224,-0.43000006553756387,-0.3225001111490176
225,-0.430000043814021,-0.3225001229183527
226,-0.4300001330426805,-0.3225000668512473
227,-0.4300000604579747,-0.322500114340694
228,-0.4299999543881948,-0.3225001669593318
229,-0.4300001329920903,-0.3225000668782684
230,-0.4300001305417872,-0.3225000698852121
231,-0.43000006442131666,-0.3225001050253478
232,-0.429999965305624,-0.32250016729913544
233,-0.4300001298439582,-0.3225000703106582
1226,-0.4891423578229255,-0.3055175763327437
1227,-0.489142369062791,-0.30551757697899345
1228,-0.5187136011082613,-0.29702625903791563
1229,-0.5187134374535528,-0.2970263549715223
1230,-0.5187135304471997,-0.29702630384430206
1231,-0.5187135321383258,-0.2970263027802239
1232,-0.518713441113378,-0.2970263526670662
1233,-0.5187135093062653,-0.2970263094303994
1234,-0.518713528890408,-0.297026303685491
1235,-0.5187136066799289,-0.29702625587769815
1236,-0.518713536056196,-0.2970263003150502
1237,-0.5187136002700394,-0.2970262587683575
1238,-0.5187135145257371,-0.29702630647074524
1239,-0.5187135388551647,-0.2970262985539034
1240,-0.5187135938685652,-0.29702626165522183
1241,-0.5187136066799289,-0.29702625587769815
1242,-0.5187135414853207,-0.29702629689897575
1243,-0.518713535925582,-0.2970262992603815
1244,-0.5187135149449164,-0.297026306240614
1245,-0.5187136066799289,-0.29702625587769815
1246,-0.5187135112210647,-0.29702630836538596
1247,-0.5187135455828832,-0.2970262943207373
1248,-0.5187135941125548,-0.29702626154519013
1249,-0.5187135856680277,-0.2970262663387768
1250,-0.5187134581645436,-0.29702634209845297
1251,-0.5187135182690501,-0.29702630441565026
1252,-0.5187136066799289,-0.29702625587769815
1253,-0.5187136066799289,-0.29702625587769815
1254,-0.5187135177858577,-0.29702630480557596
1255,-0.48914237031634866,-0.30551756946303527
1256,-0.4891423220064627,-0.3055175998623739
1257,-0.4891424066516633,-0.305517553340049
1258,-0.4891424328452696,-0.30551753516640096
1259,-0.4891423663907033,-0.30551757865941986
1260,-0.48914236358315266,-0.305517573690947
1261,-0.4891423712425842,-0.30551757560816195
1262,-0.48914245545941765,-0.30551752264575777
